"ISCO08","TIME","GEO","UNIT","Value","Flag and Footnotes"
"Nursing professionals and midwives ","2008","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Romania","Full time equivalent per hundred thousand inhabitants","8.60",""
"Nursing professionals and midwives ","2008","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Slovakia","Full time equivalent per hundred thousand inhabitants","391.25",""
"Nursing professionals and midwives ","2008","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Iceland","Full time equivalent per hundred thousand inhabitants","428.61",""
"Nursing professionals and midwives ","2008","Liechtenstein","Full time equivalent per hundred thousand inhabitants","115.78",""
"Nursing professionals and midwives ","2008","Norway","Full time equivalent per hundred thousand inhabitants","714.88",""
"Nursing professionals and midwives ","2008","Switzerland","Full time equivalent per hundred thousand inhabitants","545.22",""
"Nursing professionals and midwives ","2008","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2008","Serbia","Full time equivalent per hundred thousand inhabitants","68.11",""
"Nursing professionals and midwives ","2008","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Belgium","Full time equivalent per hundred thousand inhabitants","530.97",""
"Nursing professionals and midwives ","2009","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Czechia","Full time equivalent per hundred thousand inhabitants","514.36",""
"Nursing professionals and midwives ","2009","Denmark","Full time equivalent per hundred thousand inhabitants","629.09",""
"Nursing professionals and midwives ","2009","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","380.94",""
"Nursing professionals and midwives ","2009","Estonia","Full time equivalent per hundred thousand inhabitants","452.27",""
"Nursing professionals and midwives ","2009","Ireland","Full time equivalent per hundred thousand inhabitants","458.07",""
"Nursing professionals and midwives ","2009","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","France","Full time equivalent per hundred thousand inhabitants","535.99",""
"Nursing professionals and midwives ","2009","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Cyprus","Full time equivalent per hundred thousand inhabitants","410.02",""
"Nursing professionals and midwives ","2009","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Lithuania","Full time equivalent per hundred thousand inhabitants","492.57",""
"Nursing professionals and midwives ","2009","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Hungary","Full time equivalent per hundred thousand inhabitants","245.61",""
"Nursing professionals and midwives ","2009","Malta","Full time equivalent per hundred thousand inhabitants","469.33",""
"Nursing professionals and midwives ","2009","Netherlands","Full time equivalent per hundred thousand inhabitants","346.05",""
"Nursing professionals and midwives ","2009","Austria","Full time equivalent per hundred thousand inhabitants","576.56",""
"Nursing professionals and midwives ","2009","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Romania","Full time equivalent per hundred thousand inhabitants","15.19",""
"Nursing professionals and midwives ","2009","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Slovakia","Full time equivalent per hundred thousand inhabitants","407.08",""
"Nursing professionals and midwives ","2009","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Iceland","Full time equivalent per hundred thousand inhabitants","433.80",""
"Nursing professionals and midwives ","2009","Liechtenstein","Full time equivalent per hundred thousand inhabitants","105.45",""
"Nursing professionals and midwives ","2009","Norway","Full time equivalent per hundred thousand inhabitants","750.03",""
"Nursing professionals and midwives ","2009","Switzerland","Full time equivalent per hundred thousand inhabitants","549.20",""
"Nursing professionals and midwives ","2009","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2009","Serbia","Full time equivalent per hundred thousand inhabitants","68.26",""
"Nursing professionals and midwives ","2009","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Belgium","Full time equivalent per hundred thousand inhabitants","535.53",""
"Nursing professionals and midwives ","2010","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Czechia","Full time equivalent per hundred thousand inhabitants","515.62",""
"Nursing professionals and midwives ","2010","Denmark","Full time equivalent per hundred thousand inhabitants","642.66",""
"Nursing professionals and midwives ","2010","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","381.53",""
"Nursing professionals and midwives ","2010","Estonia","Full time equivalent per hundred thousand inhabitants","445.45",""
"Nursing professionals and midwives ","2010","Ireland","Full time equivalent per hundred thousand inhabitants","438.61",""
"Nursing professionals and midwives ","2010","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","France","Full time equivalent per hundred thousand inhabitants","537.38",""
"Nursing professionals and midwives ","2010","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Cyprus","Full time equivalent per hundred thousand inhabitants","415.70",""
"Nursing professionals and midwives ","2010","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Lithuania","Full time equivalent per hundred thousand inhabitants","500.53",""
"Nursing professionals and midwives ","2010","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Hungary","Full time equivalent per hundred thousand inhabitants","259.92",""
"Nursing professionals and midwives ","2010","Malta","Full time equivalent per hundred thousand inhabitants","504.95",""
"Nursing professionals and midwives ","2010","Netherlands","Full time equivalent per hundred thousand inhabitants","349.13",""
"Nursing professionals and midwives ","2010","Austria","Full time equivalent per hundred thousand inhabitants","574.89",""
"Nursing professionals and midwives ","2010","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Romania","Full time equivalent per hundred thousand inhabitants","19.72",""
"Nursing professionals and midwives ","2010","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Slovakia","Full time equivalent per hundred thousand inhabitants","415.07",""
"Nursing professionals and midwives ","2010","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Iceland","Full time equivalent per hundred thousand inhabitants","433.30",""
"Nursing professionals and midwives ","2010","Liechtenstein","Full time equivalent per hundred thousand inhabitants","109.93",""
"Nursing professionals and midwives ","2010","Norway","Full time equivalent per hundred thousand inhabitants","752.51",""
"Nursing professionals and midwives ","2010","Switzerland","Full time equivalent per hundred thousand inhabitants","548.05",""
"Nursing professionals and midwives ","2010","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2010","Serbia","Full time equivalent per hundred thousand inhabitants","69.53",""
"Nursing professionals and midwives ","2010","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Belgium","Full time equivalent per hundred thousand inhabitants","538.39",""
"Nursing professionals and midwives ","2011","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Czechia","Full time equivalent per hundred thousand inhabitants","510.30",""
"Nursing professionals and midwives ","2011","Denmark","Full time equivalent per hundred thousand inhabitants","637.69",""
"Nursing professionals and midwives ","2011","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","389.99",""
"Nursing professionals and midwives ","2011","Estonia","Full time equivalent per hundred thousand inhabitants","442.57",""
"Nursing professionals and midwives ","2011","Ireland","Full time equivalent per hundred thousand inhabitants","433.19",""
"Nursing professionals and midwives ","2011","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","France","Full time equivalent per hundred thousand inhabitants","516.10",""
"Nursing professionals and midwives ","2011","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Cyprus","Full time equivalent per hundred thousand inhabitants","430.49",""
"Nursing professionals and midwives ","2011","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Lithuania","Full time equivalent per hundred thousand inhabitants","531.03",""
"Nursing professionals and midwives ","2011","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Hungary","Full time equivalent per hundred thousand inhabitants","278.82",""
"Nursing professionals and midwives ","2011","Malta","Full time equivalent per hundred thousand inhabitants","536.19",""
"Nursing professionals and midwives ","2011","Netherlands","Full time equivalent per hundred thousand inhabitants","354.11",""
"Nursing professionals and midwives ","2011","Austria","Full time equivalent per hundred thousand inhabitants","580.60",""
"Nursing professionals and midwives ","2011","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Romania","Full time equivalent per hundred thousand inhabitants","23.56",""
"Nursing professionals and midwives ","2011","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Slovakia","Full time equivalent per hundred thousand inhabitants","403.11",""
"Nursing professionals and midwives ","2011","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Iceland","Full time equivalent per hundred thousand inhabitants","441.44",""
"Nursing professionals and midwives ","2011","Liechtenstein","Full time equivalent per hundred thousand inhabitants","107.10",""
"Nursing professionals and midwives ","2011","Norway","Full time equivalent per hundred thousand inhabitants","761.36",""
"Nursing professionals and midwives ","2011","Switzerland","Full time equivalent per hundred thousand inhabitants","543.51",""
"Nursing professionals and midwives ","2011","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2011","Serbia","Full time equivalent per hundred thousand inhabitants","71.80",""
"Nursing professionals and midwives ","2011","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Belgium","Full time equivalent per hundred thousand inhabitants","545.54",""
"Nursing professionals and midwives ","2012","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Czechia","Full time equivalent per hundred thousand inhabitants","508.58",""
"Nursing professionals and midwives ","2012","Denmark","Full time equivalent per hundred thousand inhabitants","643.75",""
"Nursing professionals and midwives ","2012","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","393.01",""
"Nursing professionals and midwives ","2012","Estonia","Full time equivalent per hundred thousand inhabitants","442.69",""
"Nursing professionals and midwives ","2012","Ireland","Full time equivalent per hundred thousand inhabitants","422.27",""
"Nursing professionals and midwives ","2012","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","France","Full time equivalent per hundred thousand inhabitants","528.59",""
"Nursing professionals and midwives ","2012","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Cyprus","Full time equivalent per hundred thousand inhabitants","420.17",""
"Nursing professionals and midwives ","2012","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Lithuania","Full time equivalent per hundred thousand inhabitants","539.06",""
"Nursing professionals and midwives ","2012","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Hungary","Full time equivalent per hundred thousand inhabitants","263.17",""
"Nursing professionals and midwives ","2012","Malta","Full time equivalent per hundred thousand inhabitants","529.51",""
"Nursing professionals and midwives ","2012","Netherlands","Full time equivalent per hundred thousand inhabitants","365.73",""
"Nursing professionals and midwives ","2012","Austria","Full time equivalent per hundred thousand inhabitants","585.03",""
"Nursing professionals and midwives ","2012","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Romania","Full time equivalent per hundred thousand inhabitants","35.17",""
"Nursing professionals and midwives ","2012","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Slovakia","Full time equivalent per hundred thousand inhabitants","396.73",""
"Nursing professionals and midwives ","2012","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Iceland","Full time equivalent per hundred thousand inhabitants","424.31",""
"Nursing professionals and midwives ","2012","Liechtenstein","Full time equivalent per hundred thousand inhabitants","135.66",""
"Nursing professionals and midwives ","2012","Norway","Full time equivalent per hundred thousand inhabitants","751.25",""
"Nursing professionals and midwives ","2012","Switzerland","Full time equivalent per hundred thousand inhabitants","545.78",""
"Nursing professionals and midwives ","2012","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2012","Serbia","Full time equivalent per hundred thousand inhabitants","73.33",""
"Nursing professionals and midwives ","2012","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Belgium","Full time equivalent per hundred thousand inhabitants","550.93",""
"Nursing professionals and midwives ","2013","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Czechia","Full time equivalent per hundred thousand inhabitants","501.70",""
"Nursing professionals and midwives ","2013","Denmark","Full time equivalent per hundred thousand inhabitants","655.43",""
"Nursing professionals and midwives ","2013","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","407.89",""
"Nursing professionals and midwives ","2013","Estonia","Full time equivalent per hundred thousand inhabitants","368.66",""
"Nursing professionals and midwives ","2013","Ireland","Full time equivalent per hundred thousand inhabitants","418.00",""
"Nursing professionals and midwives ","2013","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","France","Full time equivalent per hundred thousand inhabitants","525.06",""
"Nursing professionals and midwives ","2013","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Cyprus","Full time equivalent per hundred thousand inhabitants","430.54",""
"Nursing professionals and midwives ","2013","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Lithuania","Full time equivalent per hundred thousand inhabitants","539.68",""
"Nursing professionals and midwives ","2013","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Hungary","Full time equivalent per hundred thousand inhabitants","290.11",""
"Nursing professionals and midwives ","2013","Malta","Full time equivalent per hundred thousand inhabitants","544.29",""
"Nursing professionals and midwives ","2013","Netherlands","Full time equivalent per hundred thousand inhabitants","366.36",""
"Nursing professionals and midwives ","2013","Austria","Full time equivalent per hundred thousand inhabitants","587.01",""
"Nursing professionals and midwives ","2013","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Romania","Full time equivalent per hundred thousand inhabitants","41.13",""
"Nursing professionals and midwives ","2013","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Slovakia","Full time equivalent per hundred thousand inhabitants","397.01",""
"Nursing professionals and midwives ","2013","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Iceland","Full time equivalent per hundred thousand inhabitants","427.10",""
"Nursing professionals and midwives ","2013","Liechtenstein","Full time equivalent per hundred thousand inhabitants","141.14",""
"Nursing professionals and midwives ","2013","Norway","Full time equivalent per hundred thousand inhabitants","740.94",""
"Nursing professionals and midwives ","2013","Switzerland","Full time equivalent per hundred thousand inhabitants","560.53",""
"Nursing professionals and midwives ","2013","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2013","Serbia","Full time equivalent per hundred thousand inhabitants","75.71",""
"Nursing professionals and midwives ","2013","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Belgium","Full time equivalent per hundred thousand inhabitants","554.75",""
"Nursing professionals and midwives ","2014","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Czechia","Full time equivalent per hundred thousand inhabitants","498.90",""
"Nursing professionals and midwives ","2014","Denmark","Full time equivalent per hundred thousand inhabitants","659.72",""
"Nursing professionals and midwives ","2014","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","413.67",""
"Nursing professionals and midwives ","2014","Estonia","Full time equivalent per hundred thousand inhabitants","377.32",""
"Nursing professionals and midwives ","2014","Ireland","Full time equivalent per hundred thousand inhabitants","427.55",""
"Nursing professionals and midwives ","2014","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","France","Full time equivalent per hundred thousand inhabitants","526.37",""
"Nursing professionals and midwives ","2014","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Cyprus","Full time equivalent per hundred thousand inhabitants","442.58",""
"Nursing professionals and midwives ","2014","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Lithuania","Full time equivalent per hundred thousand inhabitants","537.79",""
"Nursing professionals and midwives ","2014","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Hungary","Full time equivalent per hundred thousand inhabitants","285.73",""
"Nursing professionals and midwives ","2014","Malta","Full time equivalent per hundred thousand inhabitants","649.21",""
"Nursing professionals and midwives ","2014","Netherlands","Full time equivalent per hundred thousand inhabitants","336.80",""
"Nursing professionals and midwives ","2014","Austria","Full time equivalent per hundred thousand inhabitants","588.97",""
"Nursing professionals and midwives ","2014","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Romania","Full time equivalent per hundred thousand inhabitants","45.00",""
"Nursing professionals and midwives ","2014","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Slovakia","Full time equivalent per hundred thousand inhabitants","399.22",""
"Nursing professionals and midwives ","2014","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Iceland","Full time equivalent per hundred thousand inhabitants","437.56",""
"Nursing professionals and midwives ","2014","Liechtenstein","Full time equivalent per hundred thousand inhabitants","153.83",""
"Nursing professionals and midwives ","2014","Norway","Full time equivalent per hundred thousand inhabitants","748.63",""
"Nursing professionals and midwives ","2014","Switzerland","Full time equivalent per hundred thousand inhabitants","566.48",""
"Nursing professionals and midwives ","2014","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2014","Serbia","Full time equivalent per hundred thousand inhabitants","75.81",""
"Nursing professionals and midwives ","2014","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Belgium","Full time equivalent per hundred thousand inhabitants","558.52",""
"Nursing professionals and midwives ","2015","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Czechia","Full time equivalent per hundred thousand inhabitants","495.86",""
"Nursing professionals and midwives ","2015","Denmark","Full time equivalent per hundred thousand inhabitants","653.74",""
"Nursing professionals and midwives ","2015","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","412.55",""
"Nursing professionals and midwives ","2015","Estonia","Full time equivalent per hundred thousand inhabitants","372.67",""
"Nursing professionals and midwives ","2015","Ireland","Full time equivalent per hundred thousand inhabitants","432.03",""
"Nursing professionals and midwives ","2015","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","France","Full time equivalent per hundred thousand inhabitants","525.91",""
"Nursing professionals and midwives ","2015","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Cyprus","Full time equivalent per hundred thousand inhabitants","470.12",""
"Nursing professionals and midwives ","2015","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Lithuania","Full time equivalent per hundred thousand inhabitants","539.60",""
"Nursing professionals and midwives ","2015","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Hungary","Full time equivalent per hundred thousand inhabitants","285.65",""
"Nursing professionals and midwives ","2015","Malta","Full time equivalent per hundred thousand inhabitants","623.15",""
"Nursing professionals and midwives ","2015","Netherlands","Full time equivalent per hundred thousand inhabitants","338.83",""
"Nursing professionals and midwives ","2015","Austria","Full time equivalent per hundred thousand inhabitants","588.05",""
"Nursing professionals and midwives ","2015","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Romania","Full time equivalent per hundred thousand inhabitants","48.36",""
"Nursing professionals and midwives ","2015","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Slovakia","Full time equivalent per hundred thousand inhabitants","394.21",""
"Nursing professionals and midwives ","2015","Finland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","United Kingdom","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Iceland","Full time equivalent per hundred thousand inhabitants","444.05",""
"Nursing professionals and midwives ","2015","Liechtenstein","Full time equivalent per hundred thousand inhabitants","160.56",""
"Nursing professionals and midwives ","2015","Norway","Full time equivalent per hundred thousand inhabitants","814.34",""
"Nursing professionals and midwives ","2015","Switzerland","Full time equivalent per hundred thousand inhabitants","573.00",""
"Nursing professionals and midwives ","2015","Montenegro","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Former Yugoslav Republic of Macedonia, the","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Albania","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2015","Serbia","Full time equivalent per hundred thousand inhabitants","77.57",""
"Nursing professionals and midwives ","2015","Turkey","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Belgium","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Bulgaria","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Czechia","Full time equivalent per hundred thousand inhabitants","503.56",""
"Nursing professionals and midwives ","2016","Denmark","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Germany (until 1990 former territory of the FRG)","Full time equivalent per hundred thousand inhabitants","414.09",""
"Nursing professionals and midwives ","2016","Estonia","Full time equivalent per hundred thousand inhabitants","366.65",""
"Nursing professionals and midwives ","2016","Ireland","Full time equivalent per hundred thousand inhabitants","435.45",""
"Nursing professionals and midwives ","2016","Greece","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Spain","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","France","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Croatia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Italy","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Cyprus","Full time equivalent per hundred thousand inhabitants","472.43",""
"Nursing professionals and midwives ","2016","Latvia","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Lithuania","Full time equivalent per hundred thousand inhabitants","546.47",""
"Nursing professionals and midwives ","2016","Luxembourg","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Hungary","Full time equivalent per hundred thousand inhabitants","280.30",""
"Nursing professionals and midwives ","2016","Malta","Full time equivalent per hundred thousand inhabitants","582.50",""
"Nursing professionals and midwives ","2016","Netherlands","Full time equivalent per hundred thousand inhabitants","343.44",""
"Nursing professionals and midwives ","2016","Austria","Full time equivalent per hundred thousand inhabitants","583.72",""
"Nursing professionals and midwives ","2016","Poland","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Portugal","Full time equivalent per hundred thousand inhabitants",":",""
"Nursing professionals and midwives ","2016","Romania","Full time equivalent per hundred thousand inhabitants","51.32",""
"Nursing professionals and midwives ","2016","Slovenia","Full time equivalent per hundred thousand inhabitants",":",""
