"ISCO08","TIME","GEO","UNIT","Value","Flag and Footnotes"
"Nurses","2013","Austria","Per hundred thousand inhabitants","58.02",""
"Nurses","2013","Poland","Per hundred thousand inhabitants","35.65",""
"Nurses","2013","Portugal","Per hundred thousand inhabitants","25.49",""
"Nurses","2013","Romania","Per hundred thousand inhabitants","102.24",""
"Nurses","2013","Slovenia","Per hundred thousand inhabitants","77.57",""
"Nurses","2013","Slovakia","Per hundred thousand inhabitants","63.10",""
"Nurses","2013","Finland","Per hundred thousand inhabitants","68.89",""
"Nurses","2013","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2013","United Kingdom","Per hundred thousand inhabitants","31.39","e"
"Nurses","2013","Iceland","Per hundred thousand inhabitants","72.89",""
"Nurses","2013","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2013","Norway","Per hundred thousand inhabitants","71.91",""
"Nurses","2013","Switzerland","Per hundred thousand inhabitants","83.55",""
"Nurses","2013","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2013","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2013","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2013","Turkey","Per hundred thousand inhabitants","26.06",""
"Nurses","2014","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2014","Belgium","Per hundred thousand inhabitants","47.42",""
"Nurses","2014","Bulgaria","Per hundred thousand inhabitants","3.96",""
"Nurses","2014","Czechia","Per hundred thousand inhabitants","15.16",""
"Nurses","2014","Denmark","Per hundred thousand inhabitants","105.45",""
"Nurses","2014","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","53.49",""
"Nurses","2014","Estonia","Per hundred thousand inhabitants","34.29",""
"Nurses","2014","Ireland","Per hundred thousand inhabitants","31.62",""
"Nurses","2014","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2014","Spain","Per hundred thousand inhabitants","25.17",""
"Nurses","2014","France","Per hundred thousand inhabitants","38.57",""
"Nurses","2014","Croatia","Per hundred thousand inhabitants","54.27",""
"Nurses","2014","Italy","Per hundred thousand inhabitants","21.44",""
"Nurses","2014","Cyprus","Per hundred thousand inhabitants","41.52",""
"Nurses","2014","Latvia","Per hundred thousand inhabitants","27.89","b"
"Nurses","2014","Lithuania","Per hundred thousand inhabitants","18.28",""
"Nurses","2014","Luxembourg","Per hundred thousand inhabitants","12.94",""
"Nurses","2014","Hungary","Per hundred thousand inhabitants","40.54",""
"Nurses","2014","Malta","Per hundred thousand inhabitants","36.50",""
"Nurses","2014","Netherlands","Per hundred thousand inhabitants","40.46",""
"Nurses","2014","Austria","Per hundred thousand inhabitants","54.18",""
"Nurses","2014","Poland","Per hundred thousand inhabitants","28.75",""
"Nurses","2014","Portugal","Per hundred thousand inhabitants","25.71",""
"Nurses","2014","Romania","Per hundred thousand inhabitants","110.82",""
"Nurses","2014","Slovenia","Per hundred thousand inhabitants","78.13",""
"Nurses","2014","Slovakia","Per hundred thousand inhabitants","52.93",""
"Nurses","2014","Finland","Per hundred thousand inhabitants","64.84",""
"Nurses","2014","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2014","United Kingdom","Per hundred thousand inhabitants","29.05","e"
"Nurses","2014","Iceland","Per hundred thousand inhabitants","82.17",""
"Nurses","2014","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2014","Norway","Per hundred thousand inhabitants","73.27",""
"Nurses","2014","Switzerland","Per hundred thousand inhabitants","93.41",""
"Nurses","2014","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2014","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2014","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2014","Turkey","Per hundred thousand inhabitants","28.86",""
"Nurses","2015","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2015","Belgium","Per hundred thousand inhabitants","49.68",""
"Nurses","2015","Bulgaria","Per hundred thousand inhabitants","5.28",""
"Nurses","2015","Czechia","Per hundred thousand inhabitants","15.79",""
"Nurses","2015","Denmark","Per hundred thousand inhabitants","104.00",""
"Nurses","2015","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","54.03",""
"Nurses","2015","Estonia","Per hundred thousand inhabitants","32.61",""
"Nurses","2015","Ireland","Per hundred thousand inhabitants","28.91",""
"Nurses","2015","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2015","Spain","Per hundred thousand inhabitants","23.18",""
"Nurses","2015","France","Per hundred thousand inhabitants","38.86",""
"Nurses","2015","Croatia","Per hundred thousand inhabitants","52.40",""
"Nurses","2015","Italy","Per hundred thousand inhabitants","20.69",""
"Nurses","2015","Cyprus","Per hundred thousand inhabitants","31.38",""
"Nurses","2015","Latvia","Per hundred thousand inhabitants","27.56",""
"Nurses","2015","Lithuania","Per hundred thousand inhabitants","18.42",""
"Nurses","2015","Luxembourg","Per hundred thousand inhabitants","12.82",""
"Nurses","2015","Hungary","Per hundred thousand inhabitants","43.87",""
"Nurses","2015","Malta","Per hundred thousand inhabitants","36.58",""
"Nurses","2015","Netherlands","Per hundred thousand inhabitants","42.76",""
"Nurses","2015","Austria","Per hundred thousand inhabitants","55.04",""
"Nurses","2015","Poland","Per hundred thousand inhabitants","32.08",""
"Nurses","2015","Portugal","Per hundred thousand inhabitants","26.22",""
"Nurses","2015","Romania","Per hundred thousand inhabitants","112.10","b"
"Nurses","2015","Slovenia","Per hundred thousand inhabitants","77.49",""
"Nurses","2015","Slovakia","Per hundred thousand inhabitants",":",""
"Nurses","2015","Finland","Per hundred thousand inhabitants","67.65",""
"Nurses","2015","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2015","United Kingdom","Per hundred thousand inhabitants","26.99","e"
"Nurses","2015","Iceland","Per hundred thousand inhabitants","72.25",""
"Nurses","2015","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2015","Norway","Per hundred thousand inhabitants","73.45",""
"Nurses","2015","Switzerland","Per hundred thousand inhabitants",":",""
"Nurses","2015","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2015","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2015","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2015","Turkey","Per hundred thousand inhabitants","38.62",""
"Nurses","2016","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2016","Belgium","Per hundred thousand inhabitants","55.03",""
"Nurses","2016","Bulgaria","Per hundred thousand inhabitants","6.09",""
"Nurses","2016","Czechia","Per hundred thousand inhabitants","15.84",""
"Nurses","2016","Denmark","Per hundred thousand inhabitants",":",""
"Nurses","2016","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","55.78",""
"Nurses","2016","Estonia","Per hundred thousand inhabitants","32.38",""
"Nurses","2016","Ireland","Per hundred thousand inhabitants","29.31",""
"Nurses","2016","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2016","Spain","Per hundred thousand inhabitants","22.76",""
"Nurses","2016","France","Per hundred thousand inhabitants",":",""
"Nurses","2016","Croatia","Per hundred thousand inhabitants","61.04",""
"Nurses","2016","Italy","Per hundred thousand inhabitants",":",""
"Nurses","2016","Cyprus","Per hundred thousand inhabitants","20.90",""
"Nurses","2016","Latvia","Per hundred thousand inhabitants","20.00",""
"Nurses","2016","Lithuania","Per hundred thousand inhabitants","18.93",""
"Nurses","2016","Luxembourg","Per hundred thousand inhabitants","14.57","p"
"Nurses","2016","Hungary","Per hundred thousand inhabitants","41.90",""
"Nurses","2016","Malta","Per hundred thousand inhabitants","39.09",""
"Nurses","2016","Netherlands","Per hundred thousand inhabitants","44.12",""
"Nurses","2016","Austria","Per hundred thousand inhabitants",":",""
"Nurses","2016","Poland","Per hundred thousand inhabitants",":",""
"Nurses","2016","Portugal","Per hundred thousand inhabitants","24.48",""
"Nurses","2016","Romania","Per hundred thousand inhabitants","107.95",""
"Nurses","2016","Slovenia","Per hundred thousand inhabitants","90.26",""
"Nurses","2016","Slovakia","Per hundred thousand inhabitants",":",""
"Nurses","2016","Finland","Per hundred thousand inhabitants","69.46",""
"Nurses","2016","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2016","United Kingdom","Per hundred thousand inhabitants","27.13","e"
"Nurses","2016","Iceland","Per hundred thousand inhabitants","65.59",""
"Nurses","2016","Liechtenstein","Per hundred thousand inhabitants","0.00",""
"Nurses","2016","Norway","Per hundred thousand inhabitants","76.09",""
"Nurses","2016","Switzerland","Per hundred thousand inhabitants",":",""
"Nurses","2016","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2016","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2016","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2016","Turkey","Per hundred thousand inhabitants","71.95",""
"Nurses","2017","European Union (current composition)","Per hundred thousand inhabitants",":",""
"Nurses","2017","Belgium","Per hundred thousand inhabitants",":",""
"Nurses","2017","Bulgaria","Per hundred thousand inhabitants",":",""
"Nurses","2017","Czechia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Denmark","Per hundred thousand inhabitants",":",""
"Nurses","2017","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants",":",""
"Nurses","2017","Estonia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Ireland","Per hundred thousand inhabitants",":",""
"Nurses","2017","Greece","Per hundred thousand inhabitants",":",""
"Nurses","2017","Spain","Per hundred thousand inhabitants",":",""
"Nurses","2017","France","Per hundred thousand inhabitants",":",""
"Nurses","2017","Croatia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Italy","Per hundred thousand inhabitants",":",""
"Nurses","2017","Cyprus","Per hundred thousand inhabitants",":",""
"Nurses","2017","Latvia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Lithuania","Per hundred thousand inhabitants",":",""
"Nurses","2017","Luxembourg","Per hundred thousand inhabitants",":",""
"Nurses","2017","Hungary","Per hundred thousand inhabitants",":",""
"Nurses","2017","Malta","Per hundred thousand inhabitants",":",""
"Nurses","2017","Netherlands","Per hundred thousand inhabitants",":",""
"Nurses","2017","Austria","Per hundred thousand inhabitants",":",""
"Nurses","2017","Poland","Per hundred thousand inhabitants",":",""
"Nurses","2017","Portugal","Per hundred thousand inhabitants",":",""
"Nurses","2017","Romania","Per hundred thousand inhabitants",":",""
"Nurses","2017","Slovenia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Slovakia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Finland","Per hundred thousand inhabitants",":",""
"Nurses","2017","Sweden","Per hundred thousand inhabitants",":",""
"Nurses","2017","United Kingdom","Per hundred thousand inhabitants",":",""
"Nurses","2017","Iceland","Per hundred thousand inhabitants",":",""
"Nurses","2017","Liechtenstein","Per hundred thousand inhabitants",":",""
"Nurses","2017","Norway","Per hundred thousand inhabitants",":",""
"Nurses","2017","Switzerland","Per hundred thousand inhabitants",":",""
"Nurses","2017","Former Yugoslav Republic of Macedonia, the","Per hundred thousand inhabitants",":",""
"Nurses","2017","Albania","Per hundred thousand inhabitants",":",""
"Nurses","2017","Serbia","Per hundred thousand inhabitants",":",""
"Nurses","2017","Turkey","Per hundred thousand inhabitants",":",""
